0.25,0.0
0.75,0.0
1.25,0.0
1.75,0.0
2.25,0.0
2.75,0.0
3.25,0.0
3.75,0.0
4.25,0.0
4.75,0.0
5.25,0.0
5.75,0.0
6.25,0.0
6.75,0.0
7.25,0.0
7.75,0.0
8.25,0.0
8.75,0.0
9.25,0.0
9.75,0.0
10.25,0.0
10.75,0.0
11.25,0.0
11.75,0.0
12.25,0.0
12.75,0.0
13.25,0.0
13.75,0.0
14.25,0.0
14.75,0.0
15.25,0.0
15.75,0.0
16.25,0.0
16.75,0.0
17.25,0.0
17.75,0.0
18.25,0.0
18.75,0.0
19.25,0.0
19.75,0.0
20.25,0.0
20.75,0.0
21.25,0.0
21.75,0.0
22.25,0.0
22.75,0.0
23.25,0.0
23.75,0.0
24.25,0.0
24.75,0.0
25.25,0.0
25.75,0.0
26.25,0.0
26.75,0.0
27.25,0.0
27.75,1.5283039725757757e-07
28.25,1.850246670377815e-06
28.75,1.1278683614923584e-06
29.25,7.021120707326411e-07
29.75,5.687663320298306e-07
30.25,4.2976372766354785e-07
30.75,1.2914728715084125e-06
31.25,1.133810098219998e-06
31.75,9.602983435205e-07
32.25,1.191057008216147e-06
32.75,1.548647655890983e-06
33.25,3.1019976610101716e-06
33.75,2.5779035324401882e-06
34.25,1.4108200277670883e-06
34.75,1.2983026912918567e-06
35.25,2.0622673954967447e-06
35.75,2.6943906965477556e-06
36.25,5.892793199936695e-06
36.75,6.585828855722892e-06
37.25,8.110003600810702e-06
37.75,1.4741167679754076e-05
38.25,1.492965888513416e-05
38.75,1.468161224836453e-05
39.25,2.0127044509369168e-05
39.75,2.03413398956329e-05
40.25,2.9599359180292136e-05
40.75,3.9241897273850075e-05
41.25,5.255871684494164e-05
41.75,6.877267964406627e-05
42.25,8.46237346402383e-05
42.75,0.00012306501073135157
43.25,0.0001553098247070142
43.75,0.00021629184788755158
44.25,0.00028370106977979097
44.75,0.0003511256351704069
45.25,0.0005055424390117965
45.75,0.0006980598170960144
46.25,0.001023934728887962
46.75,0.0015720863338831285
47.25,0.0023647565197823994
47.75,0.003749450559235877
48.25,0.006319608818493838
48.75,0.011326330614467504
49.25,0.021825700201470632
49.75,0.04953028420699324
50.25,0.13929909784682473
50.75,0.2261495179918784
51.25,0.2989412223653683
51.75,0.360086994227867
52.25,0.4097339379937961
52.75,0.4498835147389112
53.25,0.4800680143590684
53.75,0.5016019407605216
54.25,0.51531052499178
54.75,0.5217395592499117
55.25,0.522292267950375
55.75,0.5171921369589398
56.25,0.5059845765261659
56.75,0.49114961147868746
57.25,0.47448926069892317
57.75,0.4562415720821951
58.25,0.43647135223527295
58.75,0.41547639539118336
59.25,0.394813690516119
59.75,0.3724828181050054
60.25,0.3513695946478097
60.75,0.32968135513260854
61.25,0.3092251149452183
61.75,0.2884309621357553
62.25,0.26896945523347077
62.75,0.2506753449161438
63.25,0.23246096643380923
63.75,0.21515854726702788
64.25,0.19983204687469322
64.75,0.18443191349193427
65.25,0.17070739699761636
65.75,0.15804269128028575
66.25,0.14608082725187724
66.75,0.1344330565304357
67.25,0.12409848350813847
67.75,0.1146930931351846
68.25,0.1060530404525736
68.75,0.09740628546988143
69.25,0.08990707653027916
69.75,0.08260065377247519
70.25,0.07589858249087933
70.75,0.06995269615848171
71.25,0.06445485575158293
71.75,0.0593007321884903
72.25,0.05480919298621757
72.75,0.05066140760819715
73.25,0.04702208091989056
73.75,0.043270781248076845
74.25,0.03977186435060777
74.75,0.03679445328485843
75.25,0.033932091720217515
75.75,0.031354192932848926
76.25,0.028831769261294236
76.75,0.026660480013221535
77.25,0.02461778063815922
77.75,0.022685979014527156
78.25,0.021140077009440747
78.75,0.01962467600267168
79.25,0.018145736081919273
79.75,0.016909133947438617
80.25,0.01563000917302404
80.75,0.014614092261484036
81.25,0.01360849921808744
81.75,0.012639409451880756
82.25,0.01170760833706182
82.75,0.0109460235855245
83.25,0.010062388429002068
83.75,0.009546158193680775
84.25,0.009020091311171277
84.75,0.008222192736316605
85.25,0.0076826902114936
85.75,0.007225043243685286
86.25,0.00684478319705917
86.75,0.006459681235563454
87.25,0.00598171815667231
87.75,0.005611441497959145
88.25,0.005231472762314449
88.75,0.004830423459757031
89.25,0.0045883151039694285
89.75,0.004242184979349999
90.25,0.0038249518711047344
90.75,0.0035773549752229463
91.25,0.0033118972337085367
91.75,0.0030804449575385835
92.25,0.002919710889776396
92.75,0.0025843478892617748
93.25,0.002413174192554337
93.75,0.002312952992863703
94.25,0.0021877387114308798
94.75,0.002018554946172904
95.25,0.0019131464428581164
95.75,0.0016924537480954044
96.25,0.0015497303940355596
96.75,0.0013491791767660335
97.25,0.0011667642791404241
97.75,0.0009624210947237729
98.25,0.0007623638261242062
98.75,0.0006026969670101718
99.25,0.0004392711584713316
99.75,0.0002420215219694821
